# scale_factor(a)       Density contrast    Growth_factor(D(z))
3.529993529993530332e-01 2.083946295816675558e-03 4.421782296211393404e-01
3.539993539993540050e-01 2.089554255827050060e-03 4.433681440801402474e-01
3.549993549993550324e-01 2.095159082229487626e-03 4.445573936404281779e-01
3.559993559993560042e-01 2.100760761216505755e-03 4.457459753722884388e-01
3.569993569993570315e-01 2.106359278974961544e-03 4.469338863448052979e-01
3.579993579993580033e-01 2.111954621686047348e-03 4.481211236258609842e-01
3.589993589993590306e-01 2.117546775588377041e-03 4.493076842955216477e-01
3.599993599993600024e-01 2.123135728369500083e-03 4.504935657412931227e-01
3.609993609993610297e-01 2.128721466981399815e-03 4.516787651946064241e-01
3.619993619993620015e-01 2.134303977775837882e-03 4.528632797595358306e-01
3.629993629993630289e-01 2.139883247104197757e-03 4.540471065400752404e-01
3.639993639993640007e-01 2.145459261317486915e-03 4.552302426401388380e-01
3.649993649993650280e-01 2.151032006766335960e-03 4.564126851635608162e-01
3.659993659993659998e-01 2.156601469800997328e-03 4.575944312140950987e-01
3.669993669993670271e-01 2.162167636771348753e-03 4.587754778954161727e-01
3.679993679993679989e-01 2.167730494026888933e-03 4.599558223111180899e-01
3.689993689993690262e-01 2.173290027916740565e-03 4.611354615647150768e-01
3.699993699993699980e-01 2.178846224789649042e-03 4.623143927596412572e-01
3.709993709993710254e-01 2.184399070993983324e-03 4.634926129992509858e-01
3.719993719993719972e-01 2.189948552877734635e-03 4.646701193868185142e-01
3.729993729993730245e-01 2.195494656788519062e-03 4.658469090255382694e-01
3.739993739993739963e-01 2.201037369073572791e-03 4.670229790185242980e-01
3.749993749993750236e-01 2.206576676079758173e-03 4.681983264688112656e-01
3.759993759993759954e-01 2.212112564153558090e-03 4.693729484793531803e-01
3.769993769993770227e-01 2.217645019641080288e-03 4.705468421530246692e-01
3.779993779993779945e-01 2.223174028888054345e-03 4.717200045926199792e-01
3.789993789993790219e-01 2.228699578239834271e-03 4.728924329008536986e-01
3.799993799993799937e-01 2.234221654041395472e-03 4.740641241803601469e-01
3.809993809993810210e-01 2.239740242637337352e-03 4.752350755336936516e-01
3.819993819993819928e-01 2.245255330371882883e-03 4.764052840633289931e-01
3.829993829993830201e-01 2.250766903588876863e-03 4.775747468716604605e-01
